ENSG_ID	HGNC_ID	GeneName	GeneSynonym	NCBI_ID
ENSG00000148950	HGNC:26317	IMMP1L	FLJ25059	196294
ENSG00000148950	HGNC:26317	IMMP1L	IMMP1	196294
ENSG00000184903	HGNC:14598	IMMP2L	IMMP2L-IT1	83943
ENSG00000184903	HGNC:14598	IMMP2L	IMP2	83943
ENSG00000132305	HGNC:6047	IMMT	HMP	10989
ENSG00000132305	HGNC:6047	IMMT	Mic60	10989
ENSG00000132305	HGNC:6047	IMMT	MICOS60	10989
ENSG00000132305	HGNC:6047	IMMT	MINOS2	10989
ENSG00000132305	HGNC:6047	IMMT	P87	10989
ENSG00000132305	HGNC:6047	IMMT	P89	10989
ENSG00000177971	HGNC:14497	IMP3	BRMS2	55272
ENSG00000177971	HGNC:14497	IMP3	C15orf12	55272
ENSG00000177971	HGNC:14497	IMP3	FLJ10968	55272
ENSG00000177971	HGNC:14497	IMP3	MRPS4	55272
ENSG00000136718	HGNC:30856	IMP4	BXDC4	92856
ENSG00000136718	HGNC:30856	IMP4	MGC19606	92856
ENSG00000133731	HGNC:6050	IMPA1	IMPA	3612
ENSG00000141401	HGNC:6051	IMPA2	NaN	3613
ENSG00000154059	HGNC:20387	IMPACT	RWDD5	55364
ENSG00000106348	HGNC:6052	IMPDH1	LCA11	3614
ENSG00000106348	HGNC:6052	IMPDH1	RP10	3614
ENSG00000106348	HGNC:6052	IMPDH1	sWSS2608	3614
ENSG00000178035	HGNC:6053	IMPDH2	NaN	3615
ENSG00000112706	HGNC:6055	IMPG1	GP147	3617
ENSG00000112706	HGNC:6055	IMPG1	IPM150	3617
ENSG00000112706	HGNC:6055	IMPG1	SPACR	3617
ENSG00000081148	HGNC:18362	IMPG2	IPM200	50939
ENSG00000081148	HGNC:18362	IMPG2	RP56	50939
ENSG00000081148	HGNC:18362	IMPG2	SPACRCAN	50939
ENSG00000148798	HGNC:6057	INA	NEF5	9118
ENSG00000148798	HGNC:6057	INA	NF-66	9118
ENSG00000257704	HGNC:27406	INAFM1	PRR24	255783
ENSG00000259330	HGNC:35165	INAFM2	LINC00984	100505573
ENSG00000259330	HGNC:35165	INAFM2	OGU1	100505573
ENSG00000163362	HGNC:25599	INAVA	C1orf106	55765
ENSG00000163362	HGNC:25599	INAVA	FLJ10901	55765
ENSG00000196388	HGNC:32224	INCA1	NaN	388324
ENSG00000149503	HGNC:6058	INCENP	FLJ31633	3619
ENSG00000203485	HGNC:23791	INF2	C14orf151	64423
ENSG00000203485	HGNC:23791	INF2	C14orf173	64423
ENSG00000203485	HGNC:23791	INF2	MGC13251	64423
ENSG00000153487	HGNC:6062	ING1	p24ING1c	3621
ENSG00000153487	HGNC:6062	ING1	p33	3621
ENSG00000153487	HGNC:6062	ING1	p33ING1	3621
ENSG00000153487	HGNC:6062	ING1	p33ING1b	3621
ENSG00000153487	HGNC:6062	ING1	p47	3621
ENSG00000153487	HGNC:6062	ING1	p47ING1a	3621
ENSG00000168556	HGNC:6063	ING2	ING1L	3622
ENSG00000168556	HGNC:6063	ING2	p33ING2	3622
ENSG00000071243	HGNC:14587	ING3	Eaf4	54556
ENSG00000071243	HGNC:14587	ING3	FLJ20089	54556
ENSG00000071243	HGNC:14587	ING3	MEAF4	54556
ENSG00000071243	HGNC:14587	ING3	p47ING3	54556
ENSG00000111653	HGNC:19423	ING4	my036	51147
ENSG00000111653	HGNC:19423	ING4	p29ING4	51147
ENSG00000168395	HGNC:19421	ING5	FLJ23842	84289
ENSG00000168395	HGNC:19421	ING5	p28ING5	84289
ENSG00000123999	HGNC:6065	INHA	NaN	3623
ENSG00000122641	HGNC:6066	INHBA	NaN	3624
ENSG00000163083	HGNC:6067	INHBB	NaN	3625
ENSG00000175189	HGNC:6068	INHBC	NaN	3626
ENSG00000139269	HGNC:24029	INHBE	activin	83729
ENSG00000139269	HGNC:24029	INHBE	MGC4638	83729
ENSG00000148153	HGNC:24994	INIP	C9orf80	58493
ENSG00000148153	HGNC:24994	INIP	HSPC043	58493
ENSG00000148153	HGNC:24994	INIP	hSSBIP1	58493
ENSG00000148153	HGNC:24994	INIP	MISE	58493
ENSG00000148153	HGNC:24994	INIP	SOSS-C	58493
ENSG00000185614	HGNC:32480	INKA1	C3orf54	389119
ENSG00000185614	HGNC:32480	INKA1	FAM212A	389119
ENSG00000197852	HGNC:28045	INKA2	C1orf183	55924
ENSG00000197852	HGNC:28045	INKA2	FAM212B	55924
ENSG00000197852	HGNC:28045	INKA2	FLJ31105	55924
ENSG00000241644	HGNC:6069	INMT	NaN	11185
ENSG00000254959	HGNC:41995	INMT-MINDY4	INMT-FAM188B	NaN
ENSG00000128908	HGNC:26956	INO80	hINO80	54617
ENSG00000128908	HGNC:26956	INO80	INO80A	54617
ENSG00000128908	HGNC:26956	INO80	INOC1	54617
ENSG00000128908	HGNC:26956	INO80	KIAA1259	54617
ENSG00000115274	HGNC:13324	INO80B	hIes2	83444
ENSG00000115274	HGNC:13324	INO80B	HMGA1L4	83444
ENSG00000115274	HGNC:13324	INO80B	HMGIYL4	83444
ENSG00000115274	HGNC:13324	INO80B	IES2	83444
ENSG00000115274	HGNC:13324	INO80B	PAP-1BP	83444
ENSG00000115274	HGNC:13324	INO80B	PAPA-1	83444
ENSG00000115274	HGNC:13324	INO80B	ZNHIT4	83444
ENSG00000274049	HGNC:49199	INO80B-WBP1	NaN	NaN
ENSG00000153391	HGNC:26994	INO80C	C18orf37	125476
ENSG00000153391	HGNC:26994	INO80C	FLJ38183	125476
ENSG00000153391	HGNC:26994	INO80C	hIes6	125476
ENSG00000153391	HGNC:26994	INO80C	IES6	125476
ENSG00000114933	HGNC:25997	INO80D	FLJ20309	54891
ENSG00000169592	HGNC:26905	INO80E	CCDC95	283899
ENSG00000169592	HGNC:26905	INO80E	FLJ90652	283899
ENSG00000151689	HGNC:6071	INPP1	NaN	3628
ENSG00000040933	HGNC:6074	INPP4A	INPP4	3631
ENSG00000109452	HGNC:6075	INPP4B	NaN	8821
ENSG00000068383	HGNC:6076	INPP5A	5PTASE	3632
ENSG00000204084	HGNC:6077	INPP5B	NaN	3633
ENSG00000168918	HGNC:6079	INPP5D	hp51CN	3635
ENSG00000168918	HGNC:6079	INPP5D	SHIP	3635
ENSG00000168918	HGNC:6079	INPP5D	SHIP1	3635
ENSG00000148384	HGNC:21474	INPP5E	CORS1	56623
ENSG00000148384	HGNC:21474	INPP5E	JBTS1	56623
ENSG00000148384	HGNC:21474	INPP5E	pharbin	56623
ENSG00000148384	HGNC:21474	INPP5E	PPI5PIV	56623
ENSG00000198825	HGNC:17054	INPP5F	hSac2	22876
ENSG00000198825	HGNC:17054	INPP5F	KIAA0966	22876
ENSG00000198825	HGNC:17054	INPP5F	SAC2	22876
ENSG00000185133	HGNC:8956	INPP5J	INPP5	27124
ENSG00000185133	HGNC:8956	INPP5J	PIB5PA	27124
ENSG00000185133	HGNC:8956	INPP5J	PIPP	27124
ENSG00000132376	HGNC:33882	INPP5K	SKIP	51763
ENSG00000165458	HGNC:6080	INPPL1	SHIP2	3636
ENSG00000254647	HGNC:6081	INS	IDDM1	3630
ENSG00000254647	HGNC:6081	INS	IDDM2	3630
ENSG00000129965	HGNC:33527	INS-IGF2	NaN	723961
ENSG00000188487	HGNC:33116	INSC	NaN	387755
ENSG00000186480	HGNC:6083	INSIG1	CL-6	3638
ENSG00000186480	HGNC:6083	INSIG1	MGC1405	3638
ENSG00000125629	HGNC:20452	INSIG2	NaN	51141
ENSG00000248099	HGNC:6086	INSL3	MGC119818	3640
ENSG00000248099	HGNC:6086	INSL3	MGC119819	3640
ENSG00000248099	HGNC:6086	INSL3	RLF	3640
ENSG00000248099	HGNC:6086	INSL3	RLNL	3640
ENSG00000120211	HGNC:6087	INSL4	EPIL	3641
ENSG00000172410	HGNC:6088	INSL5	NaN	10022
ENSG00000120210	HGNC:6089	INSL6	RIF1	11172
ENSG00000173404	HGNC:6090	INSM1	IA-1	3642
ENSG00000173404	HGNC:6090	INSM1	IA1	3642
ENSG00000168348	HGNC:17539	INSM2	IA-6	84684
ENSG00000168348	HGNC:17539	INSM2	Mlt1	84684
ENSG00000171105	HGNC:6091	INSR	CD220	3643
ENSG00000027644	HGNC:6093	INSRR	IRR	3645
ENSG00000205363	HGNC:33753	INSYN1	C15orf59	388135
ENSG00000205363	HGNC:33753	INSYN1	LOC388135	388135
ENSG00000205363	HGNC:33753	INSYN1	MGC131524	388135
ENSG00000188916	HGNC:33859	INSYN2A	C10orf141	642938
ENSG00000188916	HGNC:33859	INSYN2A	FAM196A	642938
ENSG00000188916	HGNC:33859	INSYN2A	FLJ45557	642938
ENSG00000188916	HGNC:33859	INSYN2A	INSYN2	642938
ENSG00000204767	HGNC:37271	INSYN2B	C5orf57	100131897
ENSG00000204767	HGNC:37271	INSYN2B	FAM196B	100131897
ENSG00000164880	HGNC:24555	INTS1	DKFZp586J0619	26173
ENSG00000164880	HGNC:24555	INTS1	INT1	26173
ENSG00000164880	HGNC:24555	INTS1	KIAA1440	26173
ENSG00000164880	HGNC:24555	INTS1	NET28	26173
ENSG00000104613	HGNC:25548	INTS10	C8orf35	55174
ENSG00000104613	HGNC:25548	INTS10	FLJ10569	55174
ENSG00000104613	HGNC:25548	INTS10	INT10	55174
ENSG00000127054	HGNC:26052	INTS11	CPSF3L	54973
ENSG00000127054	HGNC:26052	INTS11	CPSF73L	54973
ENSG00000127054	HGNC:26052	INTS11	FLJ20542	54973
ENSG00000127054	HGNC:26052	INTS11	INT11	54973
ENSG00000127054	HGNC:26052	INTS11	RC-68	54973
ENSG00000138785	HGNC:25067	INTS12	INT12	57117
ENSG00000138785	HGNC:25067	INTS12	PHF22	57117
ENSG00000138785	HGNC:25067	INTS12	SBBI22	57117
ENSG00000064102	HGNC:20174	INTS13	ASUN	55726
ENSG00000064102	HGNC:20174	INTS13	C12orf11	55726
ENSG00000064102	HGNC:20174	INTS13	FLJ10637	55726
ENSG00000064102	HGNC:20174	INTS13	Mat89Bb	55726
ENSG00000064102	HGNC:20174	INTS13	NET48	55726
ENSG00000064102	HGNC:20174	INTS13	SPATA30	55726
ENSG00000138614	HGNC:25372	INTS14	C15orf44	81556
ENSG00000138614	HGNC:25372	INTS14	DKFZP564O1664	81556
ENSG00000138614	HGNC:25372	INTS14	VWA9	81556
ENSG00000146576	HGNC:21702	INTS15	C7orf26	79034
ENSG00000146576	HGNC:21702	INTS15	MGC2718	79034
ENSG00000108506	HGNC:29241	INTS2	INT2	57508
ENSG00000108506	HGNC:29241	INTS2	KIAA1287	57508
ENSG00000143624	HGNC:26153	INTS3	C1orf60	65123
ENSG00000143624	HGNC:26153	INTS3	FLJ21919	65123
ENSG00000143624	HGNC:26153	INTS3	INT3	65123
ENSG00000143624	HGNC:26153	INTS3	SOSS-A	65123
ENSG00000149262	HGNC:25048	INTS4	INT4	92105
ENSG00000149262	HGNC:25048	INTS4	MGC16733	92105
ENSG00000149262	HGNC:25048	INTS4	MST093	92105
ENSG00000185085	HGNC:29352	INTS5	INT5	80789
ENSG00000185085	HGNC:29352	INTS5	KIAA1698	80789
ENSG00000102786	HGNC:14879	INTS6	DBI-1	26512
ENSG00000102786	HGNC:14879	INTS6	DDX26	26512
ENSG00000102786	HGNC:14879	INTS6	DDX26A	26512
ENSG00000102786	HGNC:14879	INTS6	DICE1	26512
ENSG00000102786	HGNC:14879	INTS6	HDB	26512
ENSG00000102786	HGNC:14879	INTS6	INT6	26512
ENSG00000102786	HGNC:14879	INTS6	Notchl2	26512
ENSG00000165359	HGNC:27334	INTS6L	DDX26B	203522
ENSG00000165359	HGNC:27334	INTS6L	FLJ41215	203522
ENSG00000143493	HGNC:24484	INTS7	C1orf73	25896
ENSG00000143493	HGNC:24484	INTS7	DKFZP434B168	25896
ENSG00000143493	HGNC:24484	INTS7	INT7	25896
ENSG00000164941	HGNC:26048	INTS8	C8orf52	55656
ENSG00000164941	HGNC:26048	INTS8	FLJ20530	55656
ENSG00000164941	HGNC:26048	INTS8	INT8	55656
ENSG00000164941	HGNC:26048	INTS8	MGC131633	55656
ENSG00000104299	HGNC:25592	INTS9	CPSF2L	55756
ENSG00000104299	HGNC:25592	INTS9	FLJ10871	55756
ENSG00000104299	HGNC:25592	INTS9	RC-74	55756
ENSG00000164066	HGNC:29239	INTU	CPLANE4	27152
ENSG00000164066	HGNC:29239	INTU	KIAA1284	27152
ENSG00000164066	HGNC:29239	INTU	PDZD6	27152
ENSG00000164066	HGNC:29239	INTU	PDZK6	27152
ENSG00000119509	HGNC:17870	INVS	NPHP2	27130
ENSG00000176095	HGNC:18360	IP6K1	IHPK1	9807
ENSG00000176095	HGNC:18360	IP6K1	KIAA0263	9807
ENSG00000068745	HGNC:17313	IP6K2	IHPK2	51447
ENSG00000161896	HGNC:17269	IP6K3	IHPK3	117283
ENSG00000161896	HGNC:17269	IP6K3	INSP6K3	117283
ENSG00000074706	HGNC:21204	IPCEF1	KIAA0403	26034
ENSG00000074706	HGNC:21204	IPCEF1	PIP3-E	26034
ENSG00000151151	HGNC:20739	IPMK	NaN	253430
ENSG00000086200	HGNC:20628	IPO11	RanBP11	51194
ENSG00000117408	HGNC:16853	IPO13	IMP13	9670
ENSG00000117408	HGNC:16853	IPO13	KIAA0724	9670
ENSG00000117408	HGNC:16853	IPO13	RANBP13	9670
ENSG00000196497	HGNC:19426	IPO4	FLJ23338	79711
ENSG00000196497	HGNC:19426	IPO4	Imp4	79711
ENSG00000065150	HGNC:6402	IPO5	IMB3	3843
ENSG00000065150	HGNC:6402	IPO5	KPNB3	3843
ENSG00000065150	HGNC:6402	IPO5	MGC2068	3843
ENSG00000065150	HGNC:6402	IPO5	PSE1	3843
ENSG00000065150	HGNC:6402	IPO5	RANBP5	3843
ENSG00000205339	HGNC:9852	IPO7	Imp7	10527
ENSG00000205339	HGNC:9852	IPO7	RANBP7	10527
ENSG00000133704	HGNC:9853	IPO8	IMP8	10526
ENSG00000133704	HGNC:9853	IPO8	RANBP8	10526
ENSG00000198700	HGNC:19425	IPO9	FLJ10402	55705
ENSG00000198700	HGNC:19425	IPO9	Imp9	55705
ENSG00000197429	HGNC:6108	IPP	KLHL27	3652
ENSG00000127080	HGNC:14645	IPPK	C9orf12	64768
ENSG00000127080	HGNC:14645	IPPK	FLJ13163	64768
ENSG00000127080	HGNC:14645	IPPK	INSP5K2	64768
ENSG00000127080	HGNC:14645	IPPK	IP5K	64768
ENSG00000127080	HGNC:14645	IPPK	IPK1	64768
ENSG00000203499	HGNC:49576	IQANK1	FAM83H-AS1	642574
ENSG00000203499	HGNC:49576	IQANK1	onco-lncRNA-3	642574
ENSG00000132321	HGNC:26195	IQCA1	DRC11	79781
ENSG00000132321	HGNC:26195	IQCA1	FLJ22527	79781
ENSG00000132321	HGNC:26195	IQCA1	IQCA	79781
ENSG00000278685	HGNC:22831	IQCA1L	IQCA1P1	392843
ENSG00000278685	HGNC:22831	IQCA1L	TCAG_9762	392843
ENSG00000173226	HGNC:28949	IQCB1	KIAA0036	9657
ENSG00000173226	HGNC:28949	IQCB1	NPHP5	9657
ENSG00000173226	HGNC:28949	IQCB1	SLSN5	9657
ENSG00000160051	HGNC:25545	IQCC	FLJ10547	55721
ENSG00000166578	HGNC:25168	IQCD	CFAP84	115811
ENSG00000166578	HGNC:25168	IQCD	DRC10	115811
ENSG00000106012	HGNC:29171	IQCE	KIAA1023	23288
ENSG00000173389	HGNC:28607	IQCF1	MGC39725	132141
ENSG00000184345	HGNC:31815	IQCF2	NaN	389123
ENSG00000229972	HGNC:31816	IQCF3	NaN	401067
ENSG00000214681	HGNC:35159	IQCF5	NaN	389124
ENSG00000214686	HGNC:35158	IQCF6	NaN	440956
ENSG00000114473	HGNC:25251	IQCG	CFAP122	84223
ENSG00000114473	HGNC:25251	IQCG	DKFZp434B227	84223
ENSG00000114473	HGNC:25251	IQCG	DRC9	84223
ENSG00000103599	HGNC:25721	IQCH	FLJ12476	64799
ENSG00000214216	HGNC:32406	IQCJ	NaN	654502
ENSG00000283154	HGNC:38842	IQCJ-SCHIP1	NaN	100505385
ENSG00000174628	HGNC:28556	IQCK	FLJ36575	124152
ENSG00000174628	HGNC:28556	IQCK	MGC35048	124152
ENSG00000234828	HGNC:53443	IQCM	NaN	285423
ENSG00000130518	HGNC:29350	IQCN	KIAA1683	80726
ENSG00000140575	HGNC:6110	IQGAP1	HUMORFA01	8826
ENSG00000140575	HGNC:6110	IQGAP1	KIAA0051	8826
ENSG00000140575	HGNC:6110	IQGAP1	p195	8826
ENSG00000140575	HGNC:6110	IQGAP1	SAR1	8826
ENSG00000145703	HGNC:6111	IQGAP2	NaN	10788
ENSG00000183856	HGNC:20669	IQGAP3	NaN	128239
ENSG00000144711	HGNC:29112	IQSEC1	ARF-GEP100	9922
ENSG00000144711	HGNC:29112	IQSEC1	BRAG2	9922
ENSG00000144711	HGNC:29112	IQSEC1	GEP100	9922
ENSG00000144711	HGNC:29112	IQSEC1	KIAA0763	9922
ENSG00000124313	HGNC:29059	IQSEC2	BRAG1	23096
ENSG00000124313	HGNC:29059	IQSEC2	IQ-ArfGEF	23096
ENSG00000124313	HGNC:29059	IQSEC2	KIAA0522	23096
ENSG00000124313	HGNC:29059	IQSEC2	MRX1	23096
ENSG00000124313	HGNC:29059	IQSEC2	MRX18	23096
ENSG00000124313	HGNC:29059	IQSEC2	MRX78	23096
ENSG00000120645	HGNC:29193	IQSEC3	KIAA1110	440073
ENSG00000120645	HGNC:29193	IQSEC3	MGC30156	440073
ENSG00000164675	HGNC:21995	IQUB	FLJ35834	154865
ENSG00000072952	HGNC:7237	IRAG1	IRAG	10335
ENSG00000072952	HGNC:7237	IRAG1	JAW1L	10335
ENSG00000072952	HGNC:7237	IRAG1	MRVI1	10335
ENSG00000118308	HGNC:6690	IRAG2	JAW1	4033
ENSG00000118308	HGNC:6690	IRAG2	LRMP	4033
ENSG00000184216	HGNC:6112	IRAK1	IRAK	3654
ENSG00000184216	HGNC:6112	IRAK1	pelle	3654
ENSG00000146243	HGNC:17368	IRAK1BP1	AIP70	134728
ENSG00000146243	HGNC:17368	IRAK1BP1	SIMPL	134728
ENSG00000134070	HGNC:6113	IRAK2	NaN	3656
ENSG00000090376	HGNC:17020	IRAK3	IRAK-M	11213
ENSG00000198001	HGNC:17967	IRAK4	NY-REN-64	51135
ENSG00000136381	HGNC:6115	IREB2	IRP2	3658
ENSG00000125347	HGNC:6116	IRF1	MAR	3659
ENSG00000168310	HGNC:6117	IRF2	NaN	3660
ENSG00000170604	HGNC:21728	IRF2BP1	DKFZP434M154	26145
ENSG00000170604	HGNC:21728	IRF2BP1	IRF-2BP1	26145
ENSG00000168264	HGNC:21729	IRF2BP2	IRF-2BP2	359948
ENSG00000119669	HGNC:14282	IRF2BPL	C14orf4	64207
ENSG00000119669	HGNC:14282	IRF2BPL	EAP1	64207
ENSG00000119669	HGNC:14282	IRF2BPL	KIAA1865	64207
ENSG00000126456	HGNC:6118	IRF3	NaN	3661
ENSG00000137265	HGNC:6119	IRF4	LSIRF	3662
ENSG00000137265	HGNC:6119	IRF4	MUM1	3662
ENSG00000128604	HGNC:6120	IRF5	IRF-5	3663
ENSG00000117595	HGNC:6121	IRF6	LPS	3664
ENSG00000117595	HGNC:6121	IRF6	OFC6	3664
ENSG00000117595	HGNC:6121	IRF6	VWS	3664
ENSG00000117595	HGNC:6121	IRF6	VWS1	3664
ENSG00000185507	HGNC:6122	IRF7	NaN	3665
ENSG00000140968	HGNC:5358	IRF8	ICSBP	3394
ENSG00000140968	HGNC:5358	IRF8	ICSBP1	3394
ENSG00000140968	HGNC:5358	IRF8	IRF-8	3394
ENSG00000213928	HGNC:6131	IRF9	ISGF3G	10379
ENSG00000124449	HGNC:28835	IRGC	CINEMA	56269
ENSG00000124449	HGNC:28835	IRGC	Iigp5	56269
ENSG00000124449	HGNC:28835	IRGC	IRGC1	56269
ENSG00000237693	HGNC:29597	IRGM	IFI1	345611
ENSG00000237693	HGNC:29597	IRGM	IRGM1	345611
ENSG00000237693	HGNC:29597	IRGM	LRG-47	345611
ENSG00000237693	HGNC:29597	IRGM	LRG47	345611
ENSG00000167378	HGNC:24868	IRGQ	FKSG27	126298
ENSG00000167378	HGNC:24868	IRGQ	IRGQ1	126298
ENSG00000169047	HGNC:6125	IRS1	HIRS-1	3667
ENSG00000185950	HGNC:6126	IRS2	NaN	8660
ENSG00000133124	HGNC:6128	IRS4	IRS-4	8471
ENSG00000133124	HGNC:6128	IRS4	PY160	8471
ENSG00000170549	HGNC:14358	IRX1	IRX-5	79192
ENSG00000170561	HGNC:14359	IRX2	NaN	153572
ENSG00000177508	HGNC:14360	IRX3	IRX-1	79191
ENSG00000113430	HGNC:6129	IRX4	NaN	50805
ENSG00000176842	HGNC:14361	IRX5	IRX-2a	10265
ENSG00000159387	HGNC:14675	IRX6	IRX-3	79190
ENSG00000159387	HGNC:14675	IRX6	IRX7	79190
ENSG00000135070	HGNC:28660	ISCA1	HBLD2	81689
ENSG00000135070	HGNC:28660	ISCA1	hIscA	81689
ENSG00000135070	HGNC:28660	ISCA1	ISA1	81689
ENSG00000135070	HGNC:28660	ISCA1	MGC4276	81689
ENSG00000165898	HGNC:19857	ISCA2	HBLD1	122961
ENSG00000165898	HGNC:19857	ISCA2	ISA2	122961
ENSG00000136003	HGNC:29882	ISCU	hnifU	23479
ENSG00000136003	HGNC:29882	ISCU	ISU2	23479
ENSG00000136003	HGNC:29882	ISCU	NIFUN	23479
ENSG00000187608	HGNC:4053	ISG15	G1P2	9636
ENSG00000187608	HGNC:4053	ISG15	IFI15	9636
ENSG00000187608	HGNC:4053	ISG15	UCRP	9636
ENSG00000172183	HGNC:6130	ISG20	CD25	3669
ENSG00000172183	HGNC:6130	ISG20	HEM45	3669
ENSG00000143319	HGNC:25745	ISG20L2	FLJ12671	81875
ENSG00000016082	HGNC:6132	ISL1	Isl-1	3670
ENSG00000016082	HGNC:6132	ISL1	ISLET1	3670
ENSG00000159556	HGNC:18524	ISL2	FLJ10160	64843
ENSG00000129009	HGNC:6133	ISLR	HsT17563	3671
ENSG00000167178	HGNC:29286	ISLR2	KIAA1465	57611
ENSG00000101230	HGNC:16213	ISM1	bA149I18.1	140862
ENSG00000101230	HGNC:16213	ISM1	C20orf82	140862
ENSG00000100593	HGNC:23176	ISM2	FLJ32147	145501
ENSG00000100593	HGNC:23176	ISM2	TAIL1	145501
ENSG00000100593	HGNC:23176	ISM2	THSD3	145501
ENSG00000066583	HGNC:24254	ISOC1	CGI-111	51015
ENSG00000063241	HGNC:26278	ISOC2	FLJ23469	79763
ENSG00000182149	HGNC:28977	IST1	CHMP8	9798
ENSG00000182149	HGNC:28977	IST1	KIAA0174	9798
ENSG00000175329	HGNC:28084	ISX	RAXLX	91464
ENSG00000240682	HGNC:29201	ISY1	fSAP33	57461
ENSG00000240682	HGNC:29201	ISY1	KIAA1160	57461
ENSG00000261796	HGNC:42969	ISY1-RAB43	NaN	100534599
ENSG00000105655	HGNC:29821	ISYNA1	Ino1	51477
ENSG00000105655	HGNC:29821	ISYNA1	INOS	51477
ENSG00000105655	HGNC:29821	ISYNA1	IPS	51477
ENSG00000078747	HGNC:13890	ITCH	AIP4	83737
ENSG00000129636	HGNC:30697	ITFG1	CDA08	81533
ENSG00000129636	HGNC:30697	ITFG1	LNKN-1	81533
ENSG00000129636	HGNC:30697	ITFG1	TIP	81533
ENSG00000111203	HGNC:30879	ITFG2	FGGAP1	55846
ENSG00000111203	HGNC:30879	ITFG2	KICS3	55846
ENSG00000111203	HGNC:30879	ITFG2	MDS028	55846
ENSG00000213949	HGNC:6134	ITGA1	CD49a	3672
ENSG00000213949	HGNC:6134	ITGA1	VLA1	3672
ENSG00000143127	HGNC:6135	ITGA10	NaN	8515
ENSG00000137809	HGNC:6136	ITGA11	HsT18964	22801
ENSG00000164171	HGNC:6137	ITGA2	CD49B	3673
ENSG00000005961	HGNC:6138	ITGA2B	CD41	3674
ENSG00000005961	HGNC:6138	ITGA2B	CD41B	3674
ENSG00000005961	HGNC:6138	ITGA2B	GP2B	3674
ENSG00000005961	HGNC:6138	ITGA2B	PPP1R93	3674
ENSG00000005884	HGNC:6139	ITGA3	CD49c	3675
ENSG00000005884	HGNC:6139	ITGA3	GAP-B3	3675
ENSG00000005884	HGNC:6139	ITGA3	MSK18	3675
ENSG00000005884	HGNC:6139	ITGA3	VCA-2	3675
ENSG00000005884	HGNC:6139	ITGA3	VLA3a	3675
ENSG00000115232	HGNC:6140	ITGA4	CD49D	3676
ENSG00000161638	HGNC:6141	ITGA5	CD49e	3678
ENSG00000161638	HGNC:6141	ITGA5	FNRA	3678
ENSG00000091409	HGNC:6142	ITGA6	CD49f	3655
ENSG00000135424	HGNC:6143	ITGA7	NaN	3679
ENSG00000077943	HGNC:6144	ITGA8	NaN	8516
ENSG00000144668	HGNC:6145	ITGA9	ALPHA-RLC	3680
ENSG00000144668	HGNC:6145	ITGA9	ITGA4L	3680
ENSG00000144668	HGNC:6145	ITGA9	RLC	3680
ENSG00000156886	HGNC:6146	ITGAD	ADB2	3681
ENSG00000156886	HGNC:6146	ITGAD	CD11d	3681
ENSG00000083457	HGNC:6147	ITGAE	CD103	3682
ENSG00000083457	HGNC:6147	ITGAE	HUMINAE	3682
ENSG00000005844	HGNC:6148	ITGAL	CD11A	3683
ENSG00000005844	HGNC:6148	ITGAL	LFA-1	3683
ENSG00000005844	HGNC:6148	ITGAL	LFA1A	3683
ENSG00000169896	HGNC:6149	ITGAM	CD11B	3684
ENSG00000169896	HGNC:6149	ITGAM	CR3A	3684
ENSG00000169896	HGNC:6149	ITGAM	MAC-1	3684
ENSG00000138448	HGNC:6150	ITGAV	CD51	3685
ENSG00000138448	HGNC:6150	ITGAV	MSK8	3685
ENSG00000138448	HGNC:6150	ITGAV	VNRA	3685
ENSG00000138448	HGNC:6150	ITGAV	VTNR	3685
ENSG00000140678	HGNC:6152	ITGAX	CD11C	3687
ENSG00000150093	HGNC:6153	ITGB1	CD29	3688
ENSG00000150093	HGNC:6153	ITGB1	FNRB	3688
ENSG00000150093	HGNC:6153	ITGB1	GPIIA	3688
ENSG00000150093	HGNC:6153	ITGB1	MDF2	3688
ENSG00000150093	HGNC:6153	ITGB1	MSK12	3688
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP-1A	9270
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP-1alpha	9270
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP-1B	9270
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP1	9270
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP1A	9270
ENSG00000119185	HGNC:23927	ITGB1BP1	ICAP1B	9270
ENSG00000147166	HGNC:6154	ITGB1BP2	CHORDC3	26548
ENSG00000160255	HGNC:6155	ITGB2	CD18	3689
ENSG00000160255	HGNC:6155	ITGB2	LFA-1	3689
ENSG00000160255	HGNC:6155	ITGB2	MAC-1	3689
ENSG00000160255	HGNC:6155	ITGB2	MFI7	3689
ENSG00000259207	HGNC:6156	ITGB3	CD61	3690
ENSG00000259207	HGNC:6156	ITGB3	GP3A	3690
ENSG00000259207	HGNC:6156	ITGB3	GPIIIa	3690
ENSG00000142856	HGNC:6157	ITGB3BP	CENPR	23421
ENSG00000142856	HGNC:6157	ITGB3BP	HSU37139	23421
ENSG00000142856	HGNC:6157	ITGB3BP	NRIF3	23421
ENSG00000142856	HGNC:6157	ITGB3BP	TAP20	23421
ENSG00000132470	HGNC:6158	ITGB4	CD104	3691
ENSG00000082781	HGNC:6160	ITGB5	NaN	3693
ENSG00000115221	HGNC:6161	ITGB6	NaN	3694
ENSG00000139626	HGNC:6162	ITGB7	NaN	3695
