gene_id	type
YPR156C	non_essential
YPR157W	non_essential
YPR158W	non_essential
YPR159C-A	non_essential
YPR159W	non_essential
YPR160C-A	non_essential
YPR160W	non_essential
YPR160W-A	non_essential
YPR161C	essential
YPR162C	essential
YPR163C	non_essential
YPR164W	non_essential
YPR165W	essential
YPR166C	non_essential
YPR167C	non_essential
YPR168W	essential
YPR169W	essential
YPR169W-A	non_essential
YPR170C	non_essential
YPR170W-A	non_essential
YPR170W-B	non_essential
YPR171W	non_essential
YPR172W	non_essential
YPR173C	non_essential
YPR174C	non_essential
YPR175W	essential
YPR176C	essential
YPR177C	essential
YPR178W	essential
YPR179C	non_essential
YPR180W	essential
YPR181C	essential
YPR182W	essential
YPR183W	essential
YPR184W	non_essential
YPR185W	essential
YPR186C	essential
YPR187W	essential
YPR188C	non_essential
YPR189W	non_essential
YPR190C	essential
YPR191W	non_essential
YPR192W	non_essential
YPR193C	non_essential
YPR194C	non_essential
YPR195C	non_essential
YPR196W	non_essential
YPR197C	non_essential
YPR198W	non_essential
YPR199C	non_essential
YPR200C	non_essential
YPR201W	non_essential
YPR202W	non_essential
YPR203W	non_essential
YPR204C-A	non_essential
YPR204W	non_essential
