node1_ID	node1_name	node1_type	node2_ID	node2_name	node2_type	EdgeType	EdgeScore	EdgeDirection	cell	source
ENSG00000133703	KRAS	GENE	ENSG00000183018	SPNS2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000198060	MARCHF5	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000110422	HIPK3	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000167258	CDK12	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000073150	PANX2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000131626	PPFIA1	GENE	SL	0.461	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000116874	WARS2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000176225	RTTN	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000255423	EBLN2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000103047	TANGO6	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000132763	MMACHC	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000139625	MAP3K12	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000188976	NOC2L	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000116191	RALGPS2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000159593	NAE1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000165733	BMS1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000108840	HDAC5	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000131469	RPL27	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000174231	PRPF8	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000070366	SMG6	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000111144	LTA4H	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000117676	RPS6KA1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000132155	RAF1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000048392	RRM2B	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000166143	PPP1R14D	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000213923	CSNK1E	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000105640	RPL18A	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000120837	NFYB	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000077942	FBLN1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000184343	SRPK3	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000184076	UQCR10	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000179094	PER1	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000147669	POLR2K	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000090020	SLC9A1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000146221	TCTE1	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000123815	COQ8B	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000175390	EIF3F	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000117400	MPL	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000171428	NAT1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000145050	MANF	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000278540	ACACA	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000204628	RACK1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000214078	CPNE1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000115268	RPS15	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000249811	USP17L21	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000167508	MVD	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000132846	ZBED3	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000169230	PRELID1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000156110	ADK	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000172380	GNG12	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000110031	LPXN	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000204386	NEU1	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000172771	EFCAB12	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000119844	AFTPH	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000130413	STK33	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000100030	MAPK1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000198373	WWP2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000133422	MORC2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000100028	SNRPD3	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000179091	CYC1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000113522	RAD50	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000065923	SLC9A7	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000145626	UGT3A1	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000071246	VASH1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000175449	RFESD	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000138071	ACTR2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000103549	RNF40	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000143748	NVL	GENE	SL	0.47	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000105402	NAPA	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000180138	CSNK1A1L	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000163510	CWC22	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000084463	WBP11	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000019549	SNAI2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000198055	GRK6	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000108061	SHOC2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000161021	MAML1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000100890	PRORP	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000186895	FGF3	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000114670	NEK11	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000196917	HCAR1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000105723	GSK3A	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000065883	CDK13	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000107593	PKD2L1	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000135828	RNASEL	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000156172	C8orf37	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000179912	R3HDM2	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000123080	CDKN2C	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000196632	WNK3	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000198833	UBE2J1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000186951	PPARA	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000109861	CTSC	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000105647	PIK3R2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000163694	RBM47	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000163515	RETNLB	GENE	SL	0.461	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000155438	NIFK	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000161011	SQSTM1	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000148110	MFSD14B	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000181284	TMEM102	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000133460	SLC2A11	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000118181	RPS25	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000157404	KIT	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000118680	MYL12B	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000158714	SLAMF8	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000115257	PCSK4	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000205060	SLC35B4	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000176678	FOXL1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000189050	RNFT1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000198668	CALM1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000107185	RGP1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000113068	PFDN1	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000145592	RPL37	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000213096	ZNF254	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000005889	ZFX	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000115687	PASK	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000157881	PANK4	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000141564	RPTOR	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000183718	TRIM52	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000136870	ZNF189	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000056487	PHF21B	GENE	SL	0.461	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000106028	SSBP1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000111981	ULBP1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000132953	XPO4	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000100473	COCH	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000214290	COLCA2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000102030	NAA10	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000169291	SHE	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000130595	TNNT3	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000104320	NBN	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000005249	PRKAR2B	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000136888	ATP6V1G1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000091622	PITPNM3	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000152749	GPR180	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000173517	PEAK1	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000177885	GRB2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000107968	MAP3K8	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000163161	ERCC3	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000162366	PDZK1IP1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000168754	FAM178B	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000099331	MYO9B	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000111641	NOP2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000115904	SOS1	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000146904	EPHA1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000132205	EMILIN2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000100883	SRP54	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000105220	GPI	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000143545	RAB13	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000123505	AMD1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000166333	ILK	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000146530	VWDE	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000083799	CYLD	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000013523	ANGEL1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000131473	ACLY	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000119318	RAD23B	GENE	SL	0.476	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000167524	RSKR	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000185753	CXorf38	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000165731	RET	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000147127	RAB41	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000073111	MCM2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000172572	PDE3A	GENE	SL	0.479	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000101181	MTG2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000160201	U2AF1	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000259494	MRPL46	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000135636	DYSF	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000040487	SLC66A1	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000196455	PIK3R4	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000106462	EZH2	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000100815	TRIP11	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000105472	CLEC11A	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000101096	NFATC2	GENE	SL	0.455	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000006712	PAF1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000241644	INMT	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000100528	CNIH1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000158470	B4GALT5	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000136997	MYC	GENE	SL	0.4305	child-child	cancer_D009369;colorectal cancer_D015179	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000120519	SLC10A7	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000135605	TEC	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000156587	UBE2L6	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000160199	PKNOX1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000156299	TIAM1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000186187	ZNRF1	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000151883	PARP8	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000122958	VPS26A	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000140553	UNC45A	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000027644	INSRR	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000077380	DYNC1I2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000142961	MOB3C	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000101361	NOP56	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000180089	TMEM86B	GENE	SL	0.44	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000114316	USP4	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000110108	TMEM109	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000058404	CAMK2B	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000088538	DOCK3	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000014641	MDH1	GENE	SL	0.467	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000066027	PPP2R5A	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000160075	SSU72	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000101191	DIDO1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000142534	RPS11	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000198270	TMEM116	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000165650	PDZD8	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000095906	NUBP2	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000156052	GNAQ	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000131876	SNRPA1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000050748	MAPK9	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000221983	UBA52	GENE	SL	0.479	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000067057	PFKP	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000135577	NMBR	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000102471	NDFIP2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000187736	NHEJ1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000006327	TNFRSF12A	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000140067	FAM181A	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000117425	PTCH2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000078967	UBE2D4	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000038382	TRIO	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000159459	UBR1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000123219	CENPK	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000180096	SEPTIN1	GENE	SL	0.467	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000109917	ZPR1	GENE	SL	0.461	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000198964	SGMS1	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000146733	PSPH	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000105669	COPE	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000170185	USP38	GENE	SL	0.5	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000025293	PHF20	GENE	SL	0.527	child-child	DLD-1;DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000117133	RPF1	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000196772	OR14A16	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000140743	CDR2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000164663	USP49	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000163466	ARPC2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000185813	PCYT2	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000102096	PIM2	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000085433	WDR47	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000184611	KCNH7	GENE	SL	0.75	child-child		RNAi Screen
ENSG00000133703	KRAS	GENE	ENSG00000078687	TNRC6C	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000172062	SMN1	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000203972	GLYATL3	GENE	SL	0.449	child-child	DLD-1	GenomeRNAi
ENSG00000133703	KRAS	GENE	ENSG00000055609	KMT2C	GENE	SL	0.4	child-child	BRCA	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000183691	NOG	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000174720	LARP7	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000140948	ZCCHC14	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000122218	COPA	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000133703	KRAS	GENE	ENSG00000186591	UBE2H	GENE	SL	0.5	child-child		High Throughput
ENSG00000133703	KRAS	GENE	ENSG00000182670	TTC3	GENE	SL	0.452	child-child	DLD-1	GenomeRNAi
